Epoch 1/40, Loss: 22.93626320362091
Epoch 2/40, Loss: 21.30005258321762
Epoch 3/40, Loss: 21.33732283115387
Epoch 4/40, Loss: 18.93555372953415
Epoch 5/40, Loss: 20.36233651638031
Epoch 6/40, Loss: 18.518827736377716
Epoch 7/40, Loss: 17.778735756874084
Epoch 8/40, Loss: 15.27696806192398
Epoch 9/40, Loss: 11.598826169967651
Epoch 10/40, Loss: 9.495824694633484
Epoch 11/40, Loss: 7.64271080493927
Epoch 12/40, Loss: 9.803150966763496
Epoch 13/40, Loss: 7.254179701209068
Epoch 14/40, Loss: 6.5814404636621475
Epoch 15/40, Loss: 4.332351915538311
Epoch 16/40, Loss: 1.7556920116767287
Epoch 17/40, Loss: 0.559226299461443
Epoch 18/40, Loss: 0.4563611997291446
Epoch 19/40, Loss: 0.14296718951663934
Epoch 20/40, Loss: 0.1675047398530296
Epoch 21/40, Loss: 0.04148396398522891
Epoch 22/40, Loss: 0.019732606480829418
Epoch 23/40, Loss: 0.014274283796112286
Epoch 24/40, Loss: 0.011664469784591347
Epoch 25/40, Loss: 0.010165861596760806
Epoch 26/40, Loss: 0.009956841327948496
Epoch 27/40, Loss: 0.00799538470164407
Epoch 28/40, Loss: 0.00715971634053858
Epoch 29/40, Loss: 0.006449777183661354
Epoch 30/40, Loss: 0.008535374945495278
Epoch 31/40, Loss: 0.005640390372718684
Epoch 32/40, Loss: 0.005254643103398848
Epoch 33/40, Loss: 0.004777738940902054
Epoch 34/40, Loss: 0.004209246864775196
Epoch 35/40, Loss: 0.004071451476193033
Epoch 36/40, Loss: 0.003701954636198934
Epoch 37/40, Loss: 0.0036451678388402797
Epoch 38/40, Loss: 0.003237373332012794
Epoch 39/40, Loss: 0.0033623985000303946
Epoch 40/40, Loss: 0.003729225223651156
Training finished.
